Tip deponije,Godina,Naziv preduzeća,PIB,Matični broj,Opština,Mesto,Šifra mesta,Poštanski broj,Ulica i broj,Telefon,Telefaks,Email,Šifra pretežne delatnosti,"Lokacija (mesto, naselje)",Naziv,Zauzete katastarske parcele,Godina početka deponovanja,Godina završetka deponovanja,"Prosečne godišnje količine otpada, koji se odlaže na nesanitarnu deponiju - smetlište (t)",Gradovi / opštine ili naselja čiji otpad se odlaže na nesanitarnu deponiju - smetlište,Ograda oko nesanitarne deponije - smetlišta,Kapija /rampa na ulazu,Čuvarska služba,Kolska vaga,Drenažni sistem za prikupljanje procednih otpadnih voda,Sistem za prečišćavanje procednih voda sa semtlišta,Sistem za otplinavanje deponijskog gasa,Kojem regionu za upravljanje otpadom pripada vaša opština?,Sa kojim lokalnim samoupravama imate potpisan sporazum o zajedničkom regionalnom upravljanju otpadom?,Nesanitarna deponija - smetlište je:,Operativni status nesanitarne deponije - smetlišta,Da li se na nesanitarnoj deponiji - smetlištu i dalje odlaže otpad?,Način odlaganja otpada,Da li se vrši prekrivanje inertnim materijalom?,Period za koji se predviđa trajanje i eksploatacija nesanitarne deponije - smetlišta,"Da li se vrši i vodi evidencija o količinama i vrstama otpada, koji se odlaže?",Da li se nesanitarna deponija - smetlište ili njen deo nalazi u poplavnom području?,"Da li je za nesanitarno smetlište izrađen Projekat sanacije, zatvaranja i rekultivacije?",Koje godine?,"Da li je pribavljena saglasnost na Projekat sanacije, zatvaranja i rekultivacije?",Koje godine?2,"Da li se izvode radovi po Projektu sanacije, zatvaranja i rekultivacije?","Koji se radovi izvode po Projektu sanacije, zatvaranja i rekultivacije?","Da li se sprovode mere zaštite životne sredine propisane Projektom sanacije, zatvaranja i rekultivacije?","Da li se sprovodi monitoring propisan Projektom sanacije, zatvaranja i rekultivacije?","Da li je potrebna izrada novog ili ažuriranje postojećeg Projekta sanacije, zatvaranja i rekultivacije nesanitarnog smetlišta?",Geografska širina,Geografska dužina
Nesanitarne deponije,2021,OPŠTINA ALIBUNAR,101084202,8060975,Alibunar,"Alibunar, Alibunar, 800066",800066,26310,Trg slobode 4,013/642-103,,inspekcija@alibunar.org.rs,8411,Alibunar,Smetlište Alibunar,delovi parcela top.broj 11219/8 i 11221/1 ko Alibunar,2000,,1300.0,"Ilandža, Seleuš, Novi Kozjak, Alibunar, Dobrica",Ne,Ne,Ne,Ne,Ne,Ne,Ne,Pančevo,"Vršac, Kovačica i Plandište","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Više od 5 godina eksploatacije,Ne,Ne,Ne,,,,,,,,,45.090889,20.979096
Nesanitarne deponije,2021,Opštinska uprava opštine Odžaci,101429168,8327700,Odžaci,"Odžaci, Odžaci, 803014",803014,25250,Knez Mihajlova 24,064/8037508,025/5742-396,protokol@odzaci.rs,8411,Odžaci,Deponija smeća,"6659,6560,6561,6562,6563,6564,6565,6566,6567,6568/1,6698 K.O. Odžaci",1999,2030.0,12700.0,Odžaci,Da,Da,Ne,Ne,Da,Da,Ne,Zapadno Bačkom,"Sombor, Kula, Apatin, Odžaci i Bač","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Delimično,Više od 5 godina eksploatacije,Da,Ne,Ne,,,,,,,,,45.479018,19.261676
Nesanitarne deponije,2021,OPŠTINSKA UPRAVA ARILJE,100493722,7254628,Arilje,"Arilje, Arilje, 701629",701629,31230,SV.AHILIJE 53 53,0648497307,,radosava.bjekic@arilje.org.rs,8411,Arilje,VIROVO,KP broj 1 KO Cerova,1965,2004.0,1.0,Arilje,Ne,Ne,Ne,Ne,Ne,Ne,Ne,zlatiborski,"ivanjica,požega,bajina bašta i užice",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Da,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Da,2019.0,Da,2020.0,ne,,Ne,Ne,Ne,43.46204,20.061617
Nesanitarne deponije,2021,Opštinska uprava svrljig,102025507,7327340,Svrljig,"Svrljig, Svrljig, 739090",739090,18360,Radetova  31,0606154844,,ousvrljig@gmail.com,8411,Tijovac,Tijovac Mačja glava,"1148,1147,81/1,1178/1",1987,,3998.0,Svrljig,Da,Da,Ne,Ne,Da,Ne,Ne,Nišavski,nema,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Više od 5 godina eksploatacije,Da,Ne,Ne,,,,,,,,,43.4576345,22.2032516
Nesanitarne deponije,2021,OPŠTINSKA UPRAVA MEROŠINA,100758336,7187068,Merošina,"Merošina, Merošina, 727997",727997,18252,Cara Lazara 17,0184892035,,opstinamerosina@gmail.com,8411,Merošina,Merošina,1456 i 1457/1,2000,,4000.0,Merošina,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Nišavski okrug,U pregovorima sa gradskom opstinom Nis,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Ne,,,,,,,,,43.2660422,21.7040037
Nesanitarne deponije,2019,Grad Vranje,100548456,7179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,Deponija ispod autoputa,"12657, 12674",1962,2002.0,0.0,Vranje,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Pčinjskom,,Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Ne,,,,,,,,,42.52613,21.91062
Nesanitarne deponije,2019,Opstina Veliko Gradiste,101364588,7163029,Veliko Gradište,"Veliko Gradište, Veliko Gradište, 709492",709492,12220,Žitni trg 1,0605058713,,office@velikogradiste.rs,8411,Požeženo,Peskovi Požeženo,3580,1992,2018.0,6815.0,"Srednjevo, Makce, Topolovnik, Majilovac, Carevac, Popovac, Kurjače, Pečanica, LJubinje, Kisiljevo, Požeženo, Ram, Češljeva Bara, Kumane, Garevo, Zatonje, Biskuplje, Sirakovo, Veliko Gradište, Desine, Ostrovo, Doljašnica, Kusiće, Tribrode, Kamijevo",Ne,Ne,Ne,Ne,Ne,Ne,Ne,Branicevskom,"Požarevac, Zagubica, Golubac, Malo Crnice, Kucevo, Zabari, Petrovac na Mlavi",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Da,Sloj po sloj,Delimično,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Da,2016.0,Ne,,ne,,Ne,Delimično,Da,44.7457,21.5464
Nesanitarne deponije,2019,"OPŠTINSKA UPRAVA BAJINA BAŠTA, RAJKOVIĆ RADINA",101960656,7355866,Bajina Bašta,"Bajina Bašta, Bajina Bašta, 702455",702455,31250,DUŠANA VIŠIĆA 2 28,0698259814,,nacelnik@bajnabasta.rs,8411,Bajina Bašta,Okučje,1883 KO Crvica,1987,,5.0,Bajina Bašta,Da,Da,Ne,Ne,Ne,Ne,Ne,Region Duboko,"Gradovi Užice i Čačak, opštine Arilje, Ivanjica, Kosjerić, Požega, Čajetina, Lučani","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Privremeno,Sloj po sloj,Delimično,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Da,2011.0,Ne,,delimicno,Zatvaranje,Delimično,Ne,Da,43.9976929406207,19.5667186352815
Nesanitarne deponije,2019,JKP KRUŠEVAC,100323011,7145667,Kruševac,"Kruševac, Kruševac, 721107",721107,37000,Nikole Čolovića 2 037423026,037/423-026,037/425-556,jkpks@jkpkrusevac.co.rs,3811,Srnje,Srnje,"178,177/5,177/4,170/3,170/4,9/3,9/4,10/7,10/11,10/12,28,29,23,22,19,181,180/1,180/2",1984,,54000.0,Srnje,Ne,Da,Da,Ne,Ne,Ne,Ne,kruševac,nemamo,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Da,Više od 5 godina eksploatacije,Ne,Ne,Da,2022.0,Ne,,delimicno,Rekultivacija,Ne,Da,Da,43.6479494,21.2851516
Nesanitarne deponije,2019,Opština Preševo,102426522,7178387,Preševo,"Preševo, Preševo, 733857",733857,17523,MARŠALA TITA 36 36,0638609962,,h.ramadani@presevo.rs,8411,Preševo,Pržar,4728 KO Preševo,1995,,3770.0,"Aliđerce, Buštranje, Preševo, Rajince, Norča, Trnava, Reljan, Oraovica, Miratovac",Ne,Da,Da,Ne,Ne,Ne,Ne,Pčinjski,Vranje,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Do 3 godine eksploatacije,Da,Ne,Da,2018.0,Ne,,delimicno,Rekultivacija,Delimično,Ne,Ne,42.324183,21.633724
Nesanitarne deponije,2019,OPŠTINA LUČANI,101266617,7175345,Lučani,"Lučani (varošica), Lučani, 726044",726044,32240,JUGOSLOVENSKE ARMIJE 5 5,0325150600,,opstinalucani.sefkabineta@hotmail.com,8411,Rogača,kamenac,"1486/1, 1486/2, 1487/1, 1487/2",1982,2012.0,0.0,Lučani (varošica),Da,Da,Ne,Ne,Ne,Ne,Ne,Užice,"Užice, Čačak, Požega",Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Sloj po sloj,Da,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Da,2012.0,Da,2013.0,delimicno,Zatvaranje,Delimično,Nije primenljivo,Ne,43.7845,20.2703
Nesanitarne deponije,2019,Opštinska Uprava Nova Varoš,101067624,7239017,Nova Varoš,"Nova Varoš, Nova Varoš, 729884",729884,31320,Karađorđeva  32,0631172166,,opstina@novavaros.rs,8411,Nova Varoš,Vocnjak,"23/1, 23/2, 30/1, 30/2, 31/2, 454/1, 654/2, 651 659 KO NOVA VAROŠ",1986,,4000.0,Nova Varoš,Da,Da,Ne,Ne,Ne,Ne,Ne,Zlatiborski,/,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Ne,Više od 5 godina eksploatacije,Da,Ne,Ne,,,,,,,,,43.459331,19.796631
Nesanitarne deponije,2019,JAVNO KOMUNALNO-STAMBENO PREDUZEĆE ALEKSANDROVAC,100365240,7100124,Aleksandrovac,"Aleksandrovac, Aleksandrovac, 700029",700029,37230,10 Avgusta 46,037/355-2155,037/355-2303,jksp@mts.rs,3600,Kožetin,Sinjevac,687,1970,,4672.0,Aleksandrovac,Da,Da,Ne,Ne,Ne,Ne,Ne,Rasinskom okrugu,Nema,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Više od 5 godina eksploatacije,Ne,Ne,Ne,,,,,,,,,43.45,21.02
Nesanitarne deponije,2019,Opštinska uprava Bujanovac,100975591,7337604,Bujanovac,"Bujanovac, Bujanovac, 707694",707694,17520,KARAĐORĐA PETROVIĆA  115,0642507123,,ecobusmi@gmail.com,8411,Bujanovac,Nova gradska deponija,4575 KO Rakovac,2015,,8500.0,Bujanovac,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Pcinjski upravni okrug,Jos uvek nije potpisan sporazum,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Do 3 godine eksploatacije,Da,Da,Ne,,,,,,,,,42.4572,21.79063
Nesanitarne deponije,2019,Opštinska uprava Bujanovac,100975591,7337604,Bujanovac,"Bujanovac, Bujanovac, 707694",707694,17520,KARAĐORĐA PETROVIĆA  115,0642507123,,ecobusmi@gmail.com,8411,Bujanovac,Stara gradska deponija,"4578 KO Rakovac, 1 KO Ljiljance",1993,2015.0,0.0,Bujanovac,Da,Da,Ne,Ne,Ne,Ne,Ne,Pcinjski upravni okrug,Jos uvek nije potpisan sporazum,Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Da,2006.0,Da,2006.0,delimicno,Zatvaranje,Delimično,Ne,Da,42.456956,21.785286
Nesanitarne deponije,2019,"Javno komunalno preduzeće ""Čistoća""",107051272,20732580,Žabalj,"Žabalj, Žabalj, 801321",801321,21230,Svetog Nikole 7,0669725973,0212932246,jkpcistocazabalj@gmail.com,3811,Đurđevo,DEPONIJA ĐURĐEVO,"6759,6760,6761,9447,9579",1990,,1400.0,Đurđevo,Da,Ne,Da,Ne,Ne,Ne,Ne,Južnobački okrug,"Novi Sad, Bečin, Sremski Karlovci, Bač, Bačka Palanka, Vrbas, Srbobran, Bečej, Temerin, Titel i Bački Petrovac.","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Više od 5 godina eksploatacije,Da,Ne,Ne,,,,,,,,,45.18149,20.04076
Nesanitarne deponije,2019,"Javno komunalno preduzeće ""Čistoća""",107051272,20732580,Žabalj,"Žabalj, Žabalj, 801321",801321,21230,Svetog Nikole 7,0669725973,0212932246,jkpcistocazabalj@gmail.com,3811,Čurug,Deponija Čurug,"15094,11626,11627,11628,11629,11630,11631,11688,11689",1988,,2800.0,Čurug,Da,Ne,Da,Ne,Ne,Ne,Ne,Južnobačkom,"Novi Sad, Beočin, Sremski Karlovci, Bač, Bačka Palanka, Vrbas, Srbobran, Bečej, Temerin, Titel i Bački Petrovac.","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Više od 5 godina eksploatacije,Da,Ne,Ne,,,,,,,,,45.29047,20.02215
Nesanitarne deponije,2019,"Javno komunalno preduzeće ""Čistoća""",107051272,20732580,Žabalj,"Žabalj, Žabalj, 801321",801321,21230,Svetog Nikole 7,0669725973,0212932246,jkpcistocazabalj@gmail.com,3811,Žabalj,DEPONIJA ŽABALJ,"7460,7461,7462,7463,7464,7465,7466,7467,7468,7469,7470",1989,,3500.0,Žabalj,Da,Da,Da,Ne,Ne,Ne,Ne,Južnobački,"Novi Sad, Beočin, Sremski Karlovci, Bač, Bačka Palanka, Vrbas, Srbobran, Bečej, Temerin, Titel i Bački Petrovac.","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Više od 5 godina eksploatacije,Da,Ne,Ne,,,,,,,,,45.22377,20.0215
Nesanitarne deponije,2019,Opština VLASOTINCE,101608258,7179588,Vlasotince,"Vlasotince, Vlasotince, 710717",710717,16210,trg oslobođenja 12,0637506841,,nacelnik@vlasotince.org.rs,8411,Vlasotince,Nogaja Vlasotince,"2322/16, 2323, 2324, 2325, 2326",1980,,600.0,Vlasotince,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Jablanički,"Leskovac, Lebane, Bojnik","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Privremeno,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Da,2005.0,Da,2008.0,ne,,Ne,Ne,Da,42.9752013,22.1170878
Nesanitarne deponije,2019,OPŠTINA BAČ,101759575,8012814,Bač,"Bač, Bač, 800236",800236,21420,TRG DR. ZORANA ĐINĐIĆA  2,021770075,,inf@bac.rs,8411,Bač,Javna deponija Bac,"6438,6439/1,6439/2,6451,6452,6453",1990,,4790.0,Bač,Ne,Da,Da,Da,Ne,Ne,Ne,južno bački okrug,,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Ne,,,,,,,,,45.375949,19.2052207
Nesanitarne deponije,2019,OPŠTINSKA UPRAVA PRIJEPOLJE,100809636,6789919,Prijepolje,"Prijepolje, Prijepolje, 735078",735078,31300,trg  bratstva jedinstva 1,0648560406,,oprijep@gmail.com,8411,Prijepolje,Stanjevine,"781,782,772,774/3,775,777,779,780,1388/1",1972,,11000.0,Prijepolje,Da,Ne,Ne,Ne,Ne,Ne,Ne,Užičkom,"Priboj, Nova Varoš, Sjenica","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Delimično,Smetlište treba što pre sanirati i zatvoriti,Da,Da,Da,2008.0,Da,2008.0,ne,,Ne,Ne,Da,43.2435,19.382
Nesanitarne deponije,2019,OPŠTINA SOKOBANJA,100880059,7355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,Trgoviški put,"987, 994, 995 i 1052",1970,,10000.0,"Sokobanja, Žučkovac, Blendija",Da,Ne,Ne,Ne,Ne,Ne,Da,Niškom,"Grad Niš, Aleksinac, Ražanj, Svrljig, Merošina, Gadžin Han i Doljevac",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Do 3 godine eksploatacije,Da,Da,Da,2019.0,Da,2019.0,ne,,Ne,Nije primenljivo,Ne,43.65,21.82
Nesanitarne deponije,2019,GRADSKA UPRAVA GRADA ŠAPCA,100084619,7170122,Šabac,"Šabac, Šabac, 746606",746606,15000,GOSPODAR JEVREMOVA  6,015345700,,odeljenjezaopstuupravu@sabac.org,8411,Šabac,DUDARA,"2295,2296,2297,2298,2299,2301,2302,2303,2304,2305/1,2305/2, 2309,2310 ? 2311 KO ŠABAC",1994,2014.0,0.0,Šabac,Da,Da,Ne,Ne,Ne,Ne,Ne,ŠABAC,,Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Da,2019.0,Da,2019.0,ne,,Da,Delimično,Ne,44.45318,19.422962
Nesanitarne deponije,2019,Budžet opštine Kladovo,100697090,7213182,Kladovo,"Kladovo, Kladovo, 716588",716588,19320,Kralja Aleksandra 35,019801450,019801563,opstina@kladovonet.com,8411,Milutinovac,Šukeret,"274. 275, 276 KO Milutinovac",1997,2025.0,8500.0,Kladovo,Da,Da,Da,Ne,Ne,Ne,Ne,Bor,"Negotin, Majdanpek, Zaječar, Bor, Boljevac, Knjaževac","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Od 3 do 5 godina ekspoatacije,Ne,Ne,Da,2005.0,Da,2005.0,ne,,Delimično,Nije primenljivo,Da,44.56,22.56
Nesanitarne deponije,2019,Gradska uprava grada Pančeva,101049012,8331537,Pančevo,"Pančevo, Pančevo, 803138",803138,26000,Trg Kralja I 1,013308842,,marija.petrovic@pancevo.rs,8411,Pančevo,Stara deponija,"281,283,284,285,332/1,1183/1,1184/1,1184/2,1185,1186,1187,1188,1189/1,1189/2",1964,2019.0,35000.0,Pančevo,Da,Da,Da,Ne,Ne,Ne,Da,"Pančevo, Opovo, Kovačica, Alibunar, Kovin, Smederevo",Opovo,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Da,Ne,,,,,,,,,44.8861517,20.6257616
Nesanitarne deponije,2019,OPŠTINA LAPOVO,101888526,7713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,034853159,,office@lapovo.rs,8411,Lapovo (varošica),Kojanićko jezero,"5675/1,5675/2,5677,5671/2,5671/3,5671/4,5672,5657/1,5657/2",1992,2009.0,125.0,Lapovo (varošica),Ne,Ne,Ne,Ne,Ne,Ne,Ne,Šumadijski region,"sa operaterom FCC "" ECO "" ( vlasnikom sanitarne deponije u Lapovu ) , za više Opština",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Privremeno,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Ne,,,,,,,,,44.1143,21.731
Nesanitarne deponije,2019,OPŠTINA SMEDEREVSKA PALANKA,102632285,7199007,Smederevska Palanka,"Smederevska Palanka, Smederevska Palanka, 740721",740721,11420,VUKA KARADŽIĆA 25 25,0641944245,,zzs@smederevskapalanka.rs,8411,Smederevska Palanka,Ramnjak,"262/1, 262/2, 262/4, 262/5, 263/1, 263/3, 263/4, 263/5, 282/5 ? 282/18 KO Mala Plana",1990,2013.0,0.0,Smederevska Palanka,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Podunavski okrug,,Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Da,2007.0,Da,2008.0,delimicno,Sanacija,Delimično,Ne,Da,44.3825454,20.9979128
Nesanitarne deponije,2019,OPŠTINA BAČKA TOPOLA,101582899,8070555,Bačka Topola,"Bačka Topola, Bačka Topola, 800473",800473,24300,MARŠALA TITA 30 30,024715310,,peter.sedlar@btopola.org.rs,8411,Bačka Topola,deponija topola,"1776,1775,1722,1871,1610",1987,,3140.0,"Bačka Topola, Karađorđevo",Ne,Da,Da,Da,Ne,Ne,Ne,region subotica,"subotica kanjiža, senta,mali iđoš, čoka , novi kneževac",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Ne,Nekontrolisano odlaganje,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2005.0,Da,2006.0,delimicno,Rekultivacija,Da,Delimično,Da,45.787467,19.618383
Nesanitarne deponije,2019,Opštinska uprava opštine Aleksinac,100313169,7173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,Lutvina česma,"KO Aleksinac van varoš: 228/7, 242/4, 247, 248, 249, 250, 255/1, 257/1, 258, 259, 260, 261, 262, 263 i 3269; KO Kraljevo: 3590, 3591 i 3595.",1989,,9500.0,"Vukašinovac, Vitkovac, Aleksinački Rudnik, Draževac, Srezovac, Vakup, Aleksinac, Prćilovica, Bovan, Grejač, Bobovište, Rutevac, Jasenje, Veliki Drenovac, Donji LJubeš, Glogovica, Moravac, Bankovac, Gornji LJubeš, Trnjane, Korman, Belja, Katun, Žitkovac, Moravski Bujmir, Tešica, Donji Adrovac, Nozrina, Deligrad, Lužane, Subotinac, Aleksinački Bujmir, Ćićina, Stublina, Kraljevo",Da,Da,Da,Ne,Ne,Ne,Da,Niš,"grad Niš, opštine Gadžin Han, Doljevac, Merošina, Ražanj, Svrljig i Sokobanja","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Više od 5 godina eksploatacije,Da,Ne,Da,2011.0,Da,2011.0,delimicno,Sanacija,Delimično,Delimično,Da,43.5672622,21.6806705
Nesanitarne deponije,2019,"Javno komunalno preduzeće ""Čistoća""",100242682,7190905,Kraljevo,"Kraljevo, Kraljevo, 719714",719714,36000,Žička 10b,036/362-202,036/362-203,direktor@jkpcistocakv.rs,3811,Kraljevo,Kulagića Ada,5302/1,1971,2021.0,42821.2,Kraljevo,Da,Da,Da,Ne,Ne,Ne,Da,Kraljevo,"Kraljevo, Vrnjačka Banja, Raška, Paraćin i Trstenik","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Do 3 godine eksploatacije,Da,Ne,Da,2019.0,Da,2019.0,da,Sanacija,Da,Da,Da,43.73,20.71
Nesanitarne deponije,2019,OPŠTINA DIMITROVGRAD,101045378,6867804,Dimitrovgrad,"Dimitrovgrad, Dimitrovgrad, 714364",714364,18320,BALKANSKA 2,0628806412,,ekologija@dimitrovgrad.org,8411,Dimitrovgrad,Kozarica,"3125/1, 3125/2, 3126, 3127, 3128/1, 3129/1, 3129/2, 3130, 3131, 3132/1, 3133/1, 3133/2, 3134, 3137, 3138/1, 3139/1, 3140, 3143, 3147",1970,,500.0,Dimitrovgrad,Da,Da,Da,Ne,Da,Ne,Da,Pirotski region,"Pirot, Babušnica i Bela Palanka",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Privremeno,Po kasetama,Delimično,Više od 5 godina eksploatacije,Da,Ne,Da,2007.0,Da,2008.0,da,Sanacija,Da,Delimično,Ne,43.026099,22.812156
Nesanitarne deponije,2019,OPŠTINSKA UPRAVA BRUS,101139819,7195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Kobilje,SLAVA,"706, 707, 708, 709 KO Kobilje",1969,2021.0,4000.0,Brus,Da,Da,Ne,Ne,Ne,Ne,Ne,Rasinskom,Sa opštinom Kruševac,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Da,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Da,2011.0,Ne,,ne,,Delimično,Ne,Da,43.3999,21.0384
Nesanitarne deponije,2019,OPŠTINA REKOVAC OPŠTINSKA UPRAVA,101283903,7360738,Rekovac,"Rekovac, Rekovac, 737810",737810,35260,SVETOZARA MARKOVIĆA 2 (+381)358411004,(+381)358411150,,sorekovac@gmail.com,8411,Kavadar,Deponija komunalnog smeća,"309/1, 309/2, 304, 306, 316",1983,,1500.0,"Maleševo, Rabenovac, Kavadar, Sekurič, Motrić, Loćika, Velika Kruševica, Županjevac, Belušić, Beočić, Kalenićki Prnjavor, Lomnica, Lepojević, Dragovo, Cikot, Tečić, Oparić, Rekovac, Ursule, Komarane, Prevešt, Sibnica, Kaludra, Vukmanovac",Da,Da,Ne,Ne,Ne,Ne,Ne,Šumadijskom regionu,"Grad Kragujevac, opština Aranđelovac, opština Topola i opština Knić","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2008.0,Da,2008.0,ne,,Delimično,Delimično,Da,43.513472,21.071201
Nesanitarne deponije,2019,OPŠTINA REKOVAC OPŠTINSKA UPRAVA,101283903,7360738,Rekovac,"Rekovac, Rekovac, 737810",737810,35260,SVETOZARA MARKOVIĆA 2 (+381)358411004,(+381)358411150,,sorekovac@gmail.com,8411,Kavadar,Deponija komunalnog smeća,"309/1, 309/2, 304, 306, 316",1983,,1500.0,"Maleševo, Rabenovac, Kavadar, Sekurič, Motrić, Loćika, Velika Kruševica, Županjevac, Belušić, Beočić, Kalenićki Prnjavor, Lomnica, Lepojević, Dragovo, Cikot, Tečić, Oparić, Rekovac, Ursule, Komarane, Prevešt, Sibnica, Kaludra, Vukmanovac",Da,Da,Ne,Ne,Ne,Ne,Ne,Šumadijskom regionu,"Grad Kragujevac, opština Aranđelovac, opština Topola i opština Knić","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2008.0,Da,2008.0,ne,,Delimično,Delimično,Da,43.5234,21.0821
